Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YER177W,6167619665,3715999670,1194914382,1235332201,1899424740,5373263674,13098223270,11948352654,10183879918,14560756780,23116378279,57028547359,1.93654E+11,6.39768E+11,2.95266E+11,74178564996,18430592477,7709806123,3704145447,1500095714,657963317.3,97348436.18,55483268.93,4826169.524,6607231.445,3572518.67,3109450.521,6597162651,4091243916,1188802853,1167856934,2306761742,6691290905,17015531398,15242989220,13034400257,18893837863,29406161819,76967089090,2.63698E+11,8.49426E+11,3.87897E+11,91740791534,25754617681,9793282981,4888547070,1752476461,850365460.6,126688515.2,71425865.33,5586249.742,8393582.93,5182493.198,4195039.224,6322596550,3600181491,1102376259,1318817679,2078633100,6402492717,16962581551,14349953383,12017930134,17881607280,28303559124,69494692280,2.44667E+11,8.18086E+11,3.58683E+11,88861864195,21061739190,8466638371,4214310452,1774026835,797713795.1,113604209.5,64034814.97,5746182.454,7863704.959,3965807.874,3840320.111,0.004454559,0.002683878,0.000863026,0.000892218,0.001371858,0.003880836,0.009460184,0.00862969,0.007355301,0.010516497,0.01669579,0.041188833,0.139866716,0.462072018,0.213255846,0.053575422,0.013311484,0.005568403,0.002675317,0.001083443,0.000475214,7.03E-05,4.01E-05,3.49E-06,4.77E-06,2.58E-06,2.25E-06,0.003607715,0.002237332,0.000650107,0.000638653,0.001261472,0.00365919,0.009305089,0.008335759,0.007127973,0.010332257,0.016081011,0.042090112,0.144205496,0.464516054,0.212125024,0.050169238,0.014084133,0.005355541,0.002673344,0.000958357,0.00046503,6.93E-05,3.91E-05,3.05E-06,4.59E-06,2.83E-06,2.29E-06,0.003661776,0.00208507,0.000638449,0.000763803,0.001203855,0.003708049,0.009823998,0.008310876,0.006960269,0.010356259,0.016392205,0.04024834,0.141700537,0.473800547,0.207733952,0.051464974,0.012198054,0.004903513,0.002440748,0.00102744,0.000462002,6.58E-05,3.71E-05,3.33E-06,4.55E-06,2.30E-06,2.22E-06
YER178W,39197835331,53183175615,19985804539,14004748842,6190694968,4831852738,4422881111,4219313361,3319616685,1788296689,4744739340,20389969831,4844258085,474990933.9,0,0,0,109704668,0,18955709.48,6294930.926,1405536.747,0,0,0,0,0,48523300815,63155853070,23603019784,16747672273,6883700364,5576395575,5435497908,4838473348,3997405498,2006174393,5605348285,23938306853,5717064868,428266118.3,0,0,0,162379350.4,0,22371012.84,5123499.807,1232948.047,0,0,0,0,0,43161445866,58315119094,22397281369,14636272234,5989190912,5343383273,4886388383,4396191514,3607367940,1856345233,4958351107,20174069435,6326173677,937982237.9,0,0,0,191163572,0,14429958.42,7339295.418,1332957.393,0,0,0,0,0,0.215687318,0.292642092,0.109972516,0.07706157,0.034064493,0.026587421,0.024337042,0.023216904,0.018266295,0.009840159,0.026108077,0.112196448,0.026655682,0.002613653,0,0,0,0.000603653,0,0.000104304,3.46E-05,7.73E-06,0,0,0,0,0,0.22397342,0.291514225,0.108946609,0.077303757,0.031773723,0.025739477,0.025089123,0.022333382,0.018451189,0.009260082,0.025873117,0.110494224,0.026388777,0.001976787,0,0,0,0.000749509,0,0.00010326,2.36E-05,5.69E-06,0,0,0,0,0,0.21887162,0.295715872,0.113576577,0.074220512,0.030371177,0.027096288,0.024778867,0.02229308,0.018292957,0.009413524,0.02514379,0.102302673,0.032080016,0.004756506,0,0,0,0.00096939,0,7.32E-05,3.72E-05,6.76E-06,0,0,0,0,0
YER183C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434779331,506628026.3,19560844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757743172,660442399.6,30925649.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956950372,627239009.5,24196760.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731668841,0.258356064,0.009975095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717706553,0.269666152,0.012627295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750253324,0.240470151,0.009276526,0,0,0,0,0,0,0
YFL002C,752769526.7,799028956,336226139.7,247944695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624443679.7,946031513.4,305447595.8,282767332.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760412879.2,858335851.5,327611092.7,362254529.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352425253,0.3740826,0.157411503,0.116080645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289269717,0.438243314,0.141496731,0.130990238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329380643,0.371796983,0.141908107,0.156914267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL004W,232580408.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242055480.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406804731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL007W,0,0,0,0,0,0,2014643624,8148930393,9413891368,5205951511,7772648792,2856894975,15411251962,0,0,0,0,0,0,0,0,2308323.812,1271256.67,0,506427.7972,194323.4853,0,0,0,0,0,0,0,2481876997,10951575966,11468141262,6171479447,10047595438,3621799234,16904251633,0,0,0,0,0,0,0,0,1991977.935,1502757.099,0,470562.8253,211641.8168,0,0,0,0,0,0,0,2552967069,9722246867,10321682296,5593984565,8680312078,3086113902,14025226542,0,0,0,0,0,0,0,0,1849121.742,1096134.578,0,390446.3956,221806.707,0,0,0,0,0,0,0,0.039636108,0.160322093,0.185208941,0.102421914,0.152919127,0.056206565,0.303201041,0,0,0,0,0,0,0,0,4.54E-05,2.50E-05,0,9.96E-06,3.82E-06,0,0,0,0,0,0,0,0.040256949,0.177638551,0.186017428,0.100103644,0.162975657,0.058746903,0.274193118,0,0,0,0,0,0,0,0,3.23E-05,2.44E-05,0,7.63E-06,3.43E-06,0,0,0,0,0,0,0,0.047289349,0.180087995,0.191191511,0.103618997,0.160787935,0.057164982,0.259793334,0,0,0,0,0,0,0,0,3.43E-05,2.03E-05,0,7.23E-06,4.11E-06,0
YFL008W,1120897168,2464131616,1784179915,1476766874,400058338.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119266842,2855850000,1924395327,1721311321,501672314.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113704552,2959853394,1593415530,1578090838,367917292.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154691129,0.340066255,0.24622848,0.203803473,0.055210663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13779839,0.351597596,0.236921677,0.211919016,0.061763321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146290194,0.388790299,0.209302427,0.207289459,0.048327621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL010C,377890417.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688448578,5319168785,4454574345,6243210018,4489029227,1548068467,241554103.8,153638453.3,10048772.26,33310042.46,25567299.94,22287616.78,311296390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507630387,7773076006,5630871809,7527575509,5726882742,2091854320,331402339.7,214377380.6,12071921.08,47640037.92,35972305.59,29920787.53,229415657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361182279,6992362497,5518859307,6193692312,4529199125,1754044155,280877097.7,201205804.5,11846016.12,43701688.16,34082396.39,29003445.05,0.014757427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104989651,0.207724885,0.173960628,0.243810666,0.175306165,0.060455375,0.009433203,0.005999909,0.000392426,0.001300828,0.000998458,0.000870379,0.009655424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077778719,0.241096095,0.174651734,0.233481451,0.177629688,0.064882668,0.010279047,0.006649305,0.000374433,0.001477642,0.001115747,0.000928048,0.008141233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083790864,0.248136748,0.195846798,0.219794479,0.160726899,0.062245459,0.009967437,0.007140155,0.000420378,0.001550834,0.001209476,0.00102924
YFL013C,259912346.3,141599373,62295257.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251463420.9,215295346.1,82389670.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280195521.5,131801421.3,100965405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56038904,0.305298066,0.134312895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457915208,0.392053098,0.150031694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546230191,0.256941707,0.196828102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL014W,0,0,0,0,0,0,0,0,0,0,0,69634887.34,184227704.6,294708227.1,1077095858,1.37026E+11,1.59258E+11,51539046262,11111419459,2121591277,586399940.1,128100058.6,100024151.2,4472618.271,28335127.04,13384439,15432584.79,0,0,0,0,0,0,0,0,0,0,0,104808426.5,478729107.4,697520382,2210622705,3.38805E+11,4.11156E+11,1.27435E+11,27212632010,4977274513,1448810496,321621645.9,248523694,10491585.96,68939113.21,33061905.45,38233953.42,0,0,0,0,0,0,0,0,0,0,0,102950841.9,388484082.4,357676117.1,1367601390,2.13537E+11,2.50929E+11,79675124336,17040280470,3131700434,910659374,197165571.5,157350442.9,6648602.786,42811061.35,19681468.38,23221984.18,0,0,0,0,0,0,0,0,0,0,0,0.000191537,0.000506736,0.000810623,0.002962655,0.376903531,0.438053268,0.141763061,0.030563019,0.005835639,0.001612949,0.000352351,0.000275126,1.23E-05,7.79E-05,3.68E-05,4.24E-05,0,0,0,0,0,0,0,0,0,0,0,0.000114514,0.00052306,0.000762111,0.002415328,0.370178747,0.449229337,0.139235586,0.029732545,0.005438174,0.001582972,0.000351404,0.000271537,1.15E-05,7.53E-05,3.61E-05,4.18E-05,0,0,0,0,0,0,0,0,0,0,0,0.000181287,0.000684086,0.000629836,0.002408224,0.376019826,0.44186439,0.140300787,0.030006414,0.005514645,0.00160359,0.000347191,0.00027708,1.17E-05,7.54E-05,3.47E-05,4.09E-05
YFL017C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636289128.1,17265639622,8564026095,1066531798,157053957.8,37855361.23,4462078.626,739384.4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689364539.8,21739614113,9747525154,1488139693,150628498.2,44046722.59,4157445.555,838939.5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852362631.9,20444377004,8976289716,1251913709,152307703.4,39342747.97,5122700.919,798776.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022943726,0.622575641,0.308807212,0.038457696,0.005663154,0.001365013,0.000160897,2.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020356666,0.641962315,0.287840611,0.043944184,0.004448001,0.001300683,0.000122768,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026869327,0.644475289,0.282962739,0.039464516,0.004801249,0.001240215,0.000161485,2.52E-05,0,0,0,0
YFL018C,35619748975,30392287842,8650758944,5278756399,1738930206,1563101345,1087334914,662350761.1,358335907.2,263424681.5,401287629.7,2723148886,5947768374,23770663360,26627593352,12282781844,2824721337,656198265.8,80399953.39,138262031.2,77006482.7,8559458.508,4934651.185,0,1182004.718,0,0,45851483987,38331490935,10580676736,5948041335,2326873839,1922077356,1376303802,835744950.6,488395781.2,335416097.6,608681501.7,3904712869,7325287408,37788778409,33215082863,14693306166,3069616053,706110859.5,125120631.3,152769743.4,89927584.66,9962492.519,5518191.923,0,1359630.289,0,0,35775109465,32700331164,8986708960,4524550704,1788884824,1562690147,1195980156,848781717.7,353903500.8,285090086.9,390961816.2,2741234049,5589211305,21772289253,24983734071,12372459660,2013288521,593045816.5,178502486.6,157747017.9,69610611.83,7645459.184,5013481.072,0,1138223.063,0,0,0.221021663,0.188585102,0.053678231,0.032754849,0.010790117,0.009699093,0.006746947,0.004109907,0.002223486,0.001634558,0.002490002,0.016897224,0.03690609,0.147497714,0.165225054,0.076215048,0.017527485,0.004071731,0.000498884,0.00085792,0.000477828,5.31E-05,3.06E-05,0,7.33E-06,0,0,0.218660332,0.18279837,0.050458002,0.028365509,0.011096588,0.009166161,0.006563431,0.003985569,0.002329102,0.00159956,0.00290273,0.018621116,0.034933434,0.180210238,0.158398822,0.070070648,0.014638638,0.00336736,0.000596686,0.000728541,0.000428854,4.75E-05,2.63E-05,0,6.48E-06,0,0,0.225145245,0.205794593,0.056556495,0.028474576,0.011258076,0.009834554,0.00752672,0.005341679,0.002227238,0.001794171,0.002460459,0.017251542,0.035174857,0.137020612,0.157231355,0.077864205,0.012670327,0.003732244,0.001123378,0.000992757,0.000438084,4.81E-05,3.16E-05,0,7.16E-06,0,0
YFL022C,140802637,0,0,0,0,0,0,142807928.2,4493138901,62397319322,1.8705E+11,93109148539,25607058075,6409746403,1399798477,2264153190,1024979951,495159520.1,289842163.6,55153442.66,8830104.058,3648689.305,909058.282,0,0,0,0,170215638.5,0,0,0,0,0,0,149533793.4,5250696823,80366621528,2.33853E+11,97162187784,30625568194,6253214919,2103916050,3093307357,1638638625,476258102.8,467455984.1,61659931.75,13828818.5,3486812.316,1034467.653,0,0,0,0,114755779.5,0,0,0,0,0,0,127774149.7,5075744628,69489731455,2.16702E+11,87825196649,29702754170,6556222332,2160390085,2277008293,1481173240,519401197.1,298070060.9,38585514.68,11200113.39,2866233.805,940021.4645,0,0,0,0,0.000365823,0,0,0,0,0,0,0.000371033,0.01167374,0.162116084,0.485980308,0.24190928,0.066530358,0.016653327,0.003636853,0.005882555,0.002663027,0.001286487,0.000753046,0.000143296,2.29E-05,9.48E-06,2.36E-06,0,0,0,0,0.000368679,0,0,0,0,0,0,0.000323883,0.01137277,0.174070441,0.506514084,0.210448873,0.066333586,0.013544179,0.004556986,0.006699963,0.003549217,0.001031553,0.001012488,0.000133553,3.00E-05,7.55E-06,2.24E-06,0,0,0,0,0.000271686,0,0,0,0,0,0,0.000302507,0.0120169,0.164517963,0.513045276,0.207927447,0.070321708,0.015521953,0.005114755,0.005390851,0.003506699,0.00122969,0.000705685,9.14E-05,2.65E-05,6.79E-06,2.23E-06,0,0,0,0
YFL023W,0,0,0,0,0,0,0,176869508,358719480.9,384824370.8,0,0,0,0,0,0,0,0,0,0,9579956.85,0,0,0,0,0,0,0,0,0,0,0,0,0,273772109,517291661.4,392302232.7,0,0,0,0,0,0,0,0,0,0,9000971.031,0,0,0,0,0,0,0,0,0,0,0,0,0,307894204.3,596584854.9,388780839.6,0,0,0,0,0,0,0,0,0,0,3917393.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190183633,0.385722644,0.41379262,0,0,0,0,0,0,0,0,0,0,0.010301103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229603901,0.433835952,0.329011321,0,0,0,0,0,0,0,0,0,0,0.007548826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237357072,0.459910036,0.299712955,0,0,0,0,0,0,0,0,0,0,0.003019937,0,0,0,0,0,0
YFL028C,0,0,0,0,0,0,0,0,0,0,0,1056804398,8335742987,2173139666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451579673,11909198520,3155668016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338764706,9255721548,2273527631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091374113,0.720730463,0.187895423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087886925,0.721050907,0.191062168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104038177,0.719281284,0.176680539,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL034C-A,1386736229,6171311799,5789753379,6128134856,3544326104,1782818239,765007623.2,131016051.3,0,0,0,0,0,0,0,0,0,0,0,19248794.57,0,0,0,0,0,0,0,1694963770,7266758748,5996661773,7326423153,4252655003,2017612400,645036997.6,203150523.9,0,0,0,0,0,0,0,0,0,0,0,20005643.73,0,0,0,0,0,0,0,1531451649,6960239945,6398881381,7966489880,4053257928,1974573657,719559004.5,265619807,0,0,0,0,0,0,0,0,0,0,0,16191399.83,0,0,0,0,0,0,0,0.053920102,0.239957504,0.225121467,0.238278666,0.137813105,0.069320856,0.029745591,0.005094263,0,0,0,0,0,0,0,0,0,0,0,0.000748446,0,0,0,0,0,0,0,0.057606238,0.246973203,0.203806789,0.249001,0.144533741,0.068572002,0.021922684,0.006904417,0,0,0,0,0,0,0,0,0,0,0,0.000679926,0,0,0,0,0,0,0,0.051242658,0.232890929,0.214107767,0.26656024,0.135622768,0.066069604,0.024076579,0.008887688,0,0,0,0,0,0,0,0,0,0,0,0.000541767,0,0,0,0,0,0,0
YFL037W,3136267974,820145805.2,0,0,0,0,612649341.2,951217164.2,450386475.6,395069041.6,281989939.2,1113779671,222766789.7,92594908955,95717462273,35724101312,5142590635,937780634.1,120022960.4,20564229.44,8292637.316,1091593.497,696297.413,0,0,0,0,3982311335,1271037960,0,0,0,0,799375996.2,1637895155,659057634.4,397387178.8,616430530,1221421439,603437885.2,1.18243E+11,1.14678E+11,44092234763,6562821266,1072051605,108408405.7,26867283,11690586.01,1748812.068,1026285.31,0,0,0,0,3991326080,845472711.7,0,0,0,0,810299353.5,1532079486,543410184.5,486788417.2,332059865.2,968733859.6,383792681.5,1.1639E+11,1.14601E+11,44276978764,5906439938,1372624025,126057930.8,29061973.14,7446971.268,972263.0265,1110104.431,0,0,0,0,0.01316367,0.003442349,0,0,0,0,0.002571437,0.003992487,0.00189038,0.0016582,0.00118358,0.004674801,0.000935006,0.388643088,0.401749195,0.149942639,0.021584689,0.003936091,0.000503765,8.63E-05,3.48E-05,4.58E-06,2.92E-06,0,0,0,0,0.013454349,0.004294237,0,0,0,0,0.002700714,0.005533674,0.002226644,0.001342584,0.002082628,0.004126606,0.002038732,0.399488178,0.387444293,0.14896683,0.022172672,0.003621956,0.000366261,9.08E-05,3.95E-05,5.91E-06,3.47E-06,0,0,0,0,0.013640647,0.002889465,0,0,0,0,0.002769257,0.005235993,0.001857144,0.001663635,0.001134839,0.003310718,0.001311639,0.397770288,0.391657146,0.151319797,0.020185688,0.004691042,0.000430812,9.93E-05,2.55E-05,3.32E-06,3.79E-06,0,0,0,0
YFL038C,11767118624,6579171509,1889603791,780348303,615181158.1,349984477,268416502.3,246107881.8,205964833.7,337285563.1,143982546.8,0,0,187569632.8,353483550.8,9515085788,2840990335,1020144723,54668431.32,0,0,0,0,0,0,0,0,15533171993,7733193170,2235678328,1039604375,702122879.8,487763280.2,346644998.5,369352014.2,265773907.4,291595826.7,164074003.2,0,0,260418782.1,437716811.6,11314800258,2814007607,1175521907,47917222.7,0,0,0,0,0,0,0,0,15377811502,7328661568,1840177720,947045873.5,766309200.5,438350965.7,318954189.7,365245605.5,253336177.2,297510135.7,108645110.7,0,0,195282244,333351762.8,10726313640,3605963919,1120346609,55583624.63,0,0,0,0,0,0,0,0,0.316702585,0.177073138,0.050857174,0.02100245,0.016557109,0.009419552,0.007224215,0.006623797,0.005543379,0.009077771,0.003875175,0,0,0.005048287,0.009513727,0.256090922,0.076462982,0.027456379,0.001471357,0,0,0,0,0,0,0,0,0.343507137,0.171015105,0.049440736,0.022990251,0.015527042,0.010786604,0.007665854,0.008168007,0.005877437,0.006448473,0.003628402,0,0,0.005759011,0.009679855,0.25022028,0.062230155,0.025995989,0.001059662,0,0,0,0,0,0,0,0,0.348870209,0.16626239,0.04174737,0.021485248,0.017384948,0.009944692,0.007235985,0.00828618,0.005747336,0.006749492,0.002464788,0,0,0.00443029,0.007562617,0.243343552,0.081807049,0.025416852,0.001261003,0,0,0,0,0,0,0,0
YFL039C,14981738153,12909067683,6321014610,10825260946,21962409810,40807307309,49518893051,40083736284,17417084158,11024407895,5858545450,5901511139,6107585328,12898596512,23404441139,1.05812E+12,9.54481E+11,2.7673E+11,39431125888,3181180094,585920873.8,52772699.18,14800061.95,520640.9549,2357612.116,354710.6445,0,18899315951,15341415862,7288366576,13370491583,28103303396,51280524934,63857515516,51264406632,20744940573,13812290782,6428892602,8034999594,6923425100,15636053965,28605045444,1.3862E+12,1.24891E+12,3.63182E+11,51206613150,4140602770,1185894358,110030301.9,25366260.44,2400290.145,6100143.924,8535706.365,0,17638210736,13487992176,7320396878,12050375317,28825423446,50621237187,61809140878,48725349274,21187470892,13206583966,6410500330,7340192866,7710394713,14701892838,26739938802,1.24641E+12,1.12997E+12,3.2375E+11,46321160937,3718387832,755190959.6,67715036.42,16455489.59,461385.8848,2482959.593,472217.1746,0,0.005734368,0.004941038,0.002419414,0.004143446,0.00840627,0.01561929,0.018953712,0.015342338,0.006666514,0.004219671,0.0022424,0.002258846,0.002337722,0.00493703,0.008958218,0.405003509,0.365334439,0.105920241,0.015092547,0.00121762,0.000224265,2.02E-05,5.66E-06,1.99E-07,9.02E-07,1.36E-07,0,0.00555117,0.004506132,0.002140763,0.003927225,0.008254596,0.015062286,0.018756442,0.015057552,0.006093273,0.004056992,0.001888316,0.002360067,0.002033571,0.004592674,0.008401969,0.407158045,0.366834041,0.106675019,0.015040577,0.001216192,0.000348325,3.23E-05,7.45E-06,7.05E-07,1.79E-06,2.51E-06,0,0.00571041,0.004366767,0.002369995,0.003901336,0.009332295,0.016388737,0.020010846,0.01577494,0.006859491,0.004275661,0.002075414,0.002376404,0.002496257,0.00475977,0.008657114,0.40352676,0.365829605,0.104814933,0.014996578,0.001203836,0.000244495,2.19E-05,5.33E-06,1.49E-07,8.04E-07,1.53E-07,0
YFL044C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540957405,927266760.4,250183413.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897936697,1428695801,242959659.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887275429,1037710772,398635987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566860325,0.341106598,0.092033077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531695671,0.400240626,0.068063703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567836933,0.312222844,0.119940223,0,0,0,0,0,0,0,0,0
