Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YAL032C,0.00103035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL035W,0.362269212,1.634007916,1.145651961,0.737049607,0.503798214,0.162617706,0.119758292,0.054975754,0.031371694,0.016022681,0.018026,0.007049164,0.024511622,0.014404105,0.00258089,0,0,0,0.000176814,0.000101655,0,0,0,0,0,0,0,0.230420209,1.005337856,0.695990565,0.448561025,0.315554322,0.097748945,0.072976501,0.033687519,0.018184744,0.012099939,0.011018953,0.003035202,0.012006583,0.007334093,0.001885817,0,0,0,0.000251002,0.000100799,0,0,0,0,0,0,0,0.375571551,1.317214812,0.873936173,0.58863072,0.399211241,0.12019794,0.0899906,0.041892205,0.022340575,0.012240945,0.014203975,0.003804523,0.012343242,0.006199214,0.001813701,0,0,0,0.000143996,0.000174305,0,0,0,0,0,0,0,0.074936127,0.337997879,0.236980451,0.152460218,0.104211691,0.033637805,0.024772248,0.011371847,0.006489299,0.003314324,0.003728715,0.001458134,0.005070279,0.002979519,0.000533862,0,0,0,3.66E-05,2.10E-05,0,0,0,0,0,0,0,0.077682108,0.338931921,0.23464094,0.151224436,0.106383572,0.032954332,0.02460274,0.011357153,0.006130666,0.004079281,0.003714846,0.001023265,0.004047808,0.00247256,0.00063577,0,0,0,8.46E-05,3.40E-05,0,0,0,0,0,0,0,0.096799044,0.339496253,0.225246523,0.151712479,0.102891889,0.030979571,0.023193993,0.010797211,0.005758014,0.003154956,0.003660903,0.00098057,0.003181322,0.001597773,0.00046746,0,0,0,3.71E-05,4.49E-05,0,0,0,0,0,0,0
YAL036C,0.016969262,0.042844363,0.025197596,0.013822076,0.008211037,0,0.001584208,0,0.001866334,0,0,0.002331957,0,0,0,5.362131439,1.761933136,0.297623432,0,0,0.004991022,0.001720041,0.00033938,0.000179762,0,0,0,0.034485105,0.035109246,0.017089191,0.012893071,0.00677505,0,0.002495502,0,0.002793532,0,0,0.002529794,0,0,0,6.437597402,2.144692601,0.400489422,0,0,0.006311768,0.002030111,0.000398163,0.00027007,0,0,0,0.022950924,0.061136409,0.031294213,0.020342014,0.01178476,0,0.002335652,0,0.001824911,0,0,0.002018879,0,0,0,5.307791218,1.804414675,0.32153269,0,0,0.005244546,0.001772195,0.000357126,0.000249861,0,0,0,0.002250044,0.005680962,0.003341083,0.001832742,0.001088745,0,0.000210059,0,0.000247467,0,0,0.000309207,0,0,0,0.710993464,0.233624065,0.03946347,0,0,0.000661786,0.000228069,4.50E-05,2.38E-05,0,0,0,0.003787092,0.003855634,0.001876704,0.001415894,0.000744024,0,0.000274051,0,0.000306781,0,0,0.000277817,0,0,0,0.70696526,0.235526248,0.043981021,0,0,0.000693147,0.000222943,4.37E-05,2.97E-05,0,0,0,0.003021827,0.008049507,0.004120343,0.002678325,0.001551637,0,0.000307523,0,0.000240276,0,0,0.000265815,0,0,0,0.698848746,0.237577719,0.042334506,0,0,0.000690522,0.000233336,4.70E-05,3.29E-05,0,0,0
YAL038W,0.382683692,0.207427304,0.103017993,0.068016915,0.042961468,0.038835472,0.03188398,0.029937044,0.02948117,0.064611985,0.127622749,13.05270403,223.5155444,130.5138712,27.63345349,9.406105404,3.817220319,1.501226676,0.467834133,0.137297134,0.038889487,0.016280569,0.005137725,0.003363229,0.002905495,0.004044279,0.001816461,0.395645789,0.197049402,0.096260989,0.057627089,0.039108819,0.033154218,0.038096415,0.034441323,0.033231073,0.076360564,0.141218724,9.309734513,152.4779615,90.90731821,19.88779586,7.950197579,3.719329233,1.509466942,0.461205272,0.125963442,0.034068448,0.013519696,0.004492477,0.002708495,0.002505728,0.003318908,0.001314703,1.403989384,0.941314276,0.504597945,0.306422951,0.244704401,0.247425465,0.258681348,0.234522915,0.272293597,0.624853359,1.431064379,11.74336283,165.4772859,97.26977194,21.10639885,8.396499066,3.915909429,1.52619718,0.455439071,0.129537574,0.037469826,0.013615137,0.00452589,0.002925545,0.002665702,0.003435122,0.001521443,0.000930551,0.00050439,0.000250503,0.000165393,0.000104467,9.44E-05,7.75E-05,7.28E-05,7.17E-05,0.000157113,0.000310333,0.031739548,0.543510543,0.317363453,0.06719476,0.022872313,0.009282126,0.003650451,0.001137607,0.000333858,9.46E-05,3.96E-05,1.25E-05,8.18E-06,7.07E-06,9.83E-06,4.42E-06,0.001375905,0.000685263,0.000334759,0.000200405,0.000136006,0.000115298,0.000132485,0.000119774,0.000115565,0.000265553,0.000491105,0.032375706,0.530260199,0.316140983,0.069162169,0.027647755,0.012934409,0.00524935,0.001603896,0.000438053,0.000118477,4.70E-05,1.56E-05,9.42E-06,8.71E-06,1.15E-05,4.57E-06,0.004435195,0.002973607,0.001594022,0.000967988,0.00077302,0.000781616,0.000817173,0.000740857,0.000860174,0.001973908,0.004520724,0.037097218,0.522741824,0.307274667,0.066674996,0.026524494,0.012370336,0.004821248,0.001438729,0.000409208,0.000118367,4.30E-05,1.43E-05,9.24E-06,8.42E-06,1.09E-05,4.81E-06
YAL041W,0,0.001395134,0,0,0.003691876,0,0,0,0,0,0,0,0,0,0,0,0,0.000258095,0,0,0,0,0,0,0,0,0,0,0.000650295,0,0,0.00068356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002292118,0,0,0.000908769,0,0.000321482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261011569,0,0,0.690702174,0,0,0,0,0,0,0,0,0,0,0,0,0.048286256,0,0,0,0,0,0,0,0,0,0,0.487530531,0,0,0.512469469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65073177,0,0,0.257999431,0,0.0912688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL042W,0.012899537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010518835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012034665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL043C,0.016078049,0.009481628,0.003689315,0,0,0.001483183,0,0,0,0,0.039678439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012374906,0.005511768,0.000694292,0,0,0,0,0,0,0,0.026437499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135888,0.007701301,0.001330656,0,0,0,0,0,0,0,0.032663309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228346956,0.134661912,0.052397139,0,0,0.021064759,0,0,0,0,0.563529234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274885122,0.122433494,0.015422377,0,0,0,0,0,0,0,0.587259006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245799575,0.139304167,0.024069432,0,0,0,0,0,0,0,0.590826826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL044C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002656847,0.067234716,1.441925049,1.234104714,0.224391484,0.031597512,0.006482094,0.012118593,0.002936161,0.002320754,0.00070668,0.000637931,0.000442298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989204,0.05427207,1.213716456,1.029608775,0.19067964,0.027799672,0.006827698,0.005352508,0.003088129,0.001812266,0.000553034,0.00062982,0.000392458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004405015,0.063218003,1.109946586,0.951800685,0.173467303,0.024687003,0.005542486,0.004140633,0.002645094,0.001440478,0.000540268,0.000499821,0.000287293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877555,0.022207596,0.476267195,0.407624232,0.074116406,0.010436644,0.002141033,0.004002766,0.000969813,0.000766544,0.000233416,0.000210708,0.000146091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001177909,0.021386139,0.478270112,0.4057217,0.07513812,0.010954578,0.002690483,0.002109178,0.00121689,0.000714131,0.000217925,0.000248183,0.00015465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001880379,0.026986018,0.473805512,0.4062974,0.074048396,0.010538199,0.002365934,0.001767522,0.001129118,0.0006149,0.000230625,0.00021336,0.000122637
YAL044W-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001918609,0.037512997,0.015032165,0.001661174,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004573972,0.031663254,0.012514925,0.00124867,5.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002299409,0.051541664,0.022530818,0.00208217,5.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034160868,0.667919717,0.267648016,0.029577243,0.000694155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091373575,0.632532226,0.250008835,0.024944491,0.001140873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029286769,0.656468207,0.286967179,0.026519867,0.000757978,0,0,0,0,0
YAL046C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001052245,0.039912099,0.020314544,0.003763383,0.000370281,8.88E-05,4.96E-05,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000852967,0.045602931,0.022718369,0.004002385,0.000450917,9.63E-05,8.03E-05,2.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001843697,0.059373709,0.029568529,0.005311343,0.000573066,0.000115276,0.000110295,2.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016046287,0.608642762,0.309788275,0.057390011,0.005646626,0.001353636,0.000756046,0.000376357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01155327,0.617682418,0.307715686,0.054211488,0.00610758,0.001304358,0.001087593,0.000337606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019022374,0.612589164,0.305073756,0.054799865,0.005912622,0.00118936,0.001137974,0.000274885,0,0
YAL047C,0,0,0,0,0,0.002837053,0.003167557,0.004612853,0.000763248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001506118,0.002597986,0.005373703,0.000747312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001884048,0.002352518,0.007596729,0.001646344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24928606,0.278326842,0.405322005,0.067065094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147295896,0.254078771,0.525539398,0.073085935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13976989,0.174523803,0.563570665,0.122135642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL049C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258094944,0.171809495,0.05780297,0.00644634,0.001066179,0.000293226,0.000112754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275518795,0.170803984,0.063360156,0.007548729,0.000958773,0.00037545,0.00010434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23813803,0.153117086,0.067675059,0.007023868,0.001246706,0.000335406,8.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520745465,0.346651562,0.116626208,0.013006463,0.002151176,0.000591627,0.000227498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531202258,0.329311333,0.122158845,0.014554005,0.001848521,0.00072387,0.000201169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509253925,0.327438154,0.144721905,0.015020417,0.002666059,0.000717259,0.000182281,0,0,0,0,0
YAL053W,0.009331064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069108,0.000235547,0,0,0,0,0,0,0,0.005603116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460297,0.000128999,0,0,0,0,0,0,0,0.007369298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000780117,0.000274771,0,0,0,0,0,0,0,0.877332698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100520538,0.022146764,0,0,0,0,0,0,0,0.904835745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074332453,0.020831802,0,0,0,0,0,0,0,0.874778621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092604441,0.032616938,0,0,0,0,0,0,0
YAL055W,0.0007106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL059W,0.004646709,0.043426913,0.034337736,0.035929277,0.025554921,0.015043508,0.00623349,0,0,0,0.00048884,0,0,0,0.001192085,0,0,0,0.000718777,0,0,0,0,0,0,0,0,0.003026831,0.026361631,0.026255172,0.019689718,0.014859072,0.01003066,0.003370807,0,0,0,0.000492153,0,0,0,0.000978967,0,0,0,0.000682546,0,0,0,0,0,0,0,0,0.00485711,0.037527536,0.029858589,0.028205642,0.021843634,0.014657079,0.00472695,0,0,0,0.001154025,0,0,0,0.001280783,0,0,0,0.000308074,0,0,0,0,0,0,0,0,0.027729583,0.259153358,0.204913014,0.214410653,0.152500906,0.089773262,0.037198819,0,0,0,0.00291719,0,0,0,0.007113857,0,0,0,0.004289358,0,0,0,0,0,0,0,0,0.028623175,0.249288321,0.248281598,0.186195488,0.14051457,0.09485477,0.031875981,0,0,0,0.004654034,0,0,0,0.009257583,0,0,0,0.006454482,0,0,0,0,0,0,0,0,0.033631969,0.259851032,0.20674912,0.195303664,0.151251359,0.101489669,0.032730711,0,0,0,0.007990791,0,0,0,0.008868494,0,0,0,0.00213319,0,0,0,0,0,0,0,0
YAL060W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309247179,0.955145494,0.349960631,0.084532646,0.016190766,0.00224109,0.00034282,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317781667,1.047059476,0.404944564,0.097638415,0.020297936,0.002301283,0.000368804,0.000109413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260240929,0.830663566,0.301520504,0.081257764,0.015943319,0.002049533,0.00026584,7.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180033397,0.55605386,0.203735411,0.049212088,0.009425724,0.001304688,0.000199578,3.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16809384,0.553852745,0.21419954,0.051646831,0.010736799,0.001217287,0.000195083,5.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174422113,0.556738308,0.202089055,0.054461652,0.010685742,0.001373665,0.000178175,5.13E-05,0,0,0,0,0
YAL061W,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02723431,0.070263222,0.022196865,0,0.001037512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014546731,0.049649385,0.016799029,0,0.000305776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016898945,0.03387948,0.01441976,0,0.000187067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22557674,0.581977229,0.183852512,0,0.008593519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178924551,0.610686621,0.206627784,0,0.003761043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258451935,0.518151714,0.220535361,0,0.00286099,0,0,0,0,0,0,0,0,0
YAL062W,0,0,0,0,0,0,0,0,0,0,0,0.011253097,0.003634306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031787611,0.011912619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273412,0.008872122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755880442,0.244119558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72740146,0.27259854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755003908,0.244996092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR002C-A,0.009859535,0.000620685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001629338,0,0,0,0,0,0,0,0,0.008788324,0.000325972,0,0,0,0,0,0,0,0,0,0,0.004073826,0.004165624,0,0,0,0,0.001197009,0,0,0,0,0,0,0,0,0.015684028,0.001562624,0,0,0,0,0,0,0,0,0,0,0.00032426,0,0,0,0,0,0.001759236,0,0,0,0,0,0,0,0,0.814194489,0.051255784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134549728,0,0,0,0,0,0,0,0,0.473744811,0.017571889,0,0,0,0,0,0,0,0,0,0,0.219604323,0.224552824,0,0,0,0,0.064526153,0,0,0,0,0,0,0,0,0.811376474,0.080838713,0,0,0,0,0,0,0,0,0,0,0.016774848,0,0,0,0,0,0.091009965,0,0,0,0,0,0,0,0
YAR002W,0,0,0,0,0.000391004,0.016405341,0.01867168,0.009488841,0.002572504,0,0,0,0,0,0,0,0,0,0.000228137,0,0,0,0,0,0,0,0,0,0,0,0,0.000395582,0.014527608,0.018226937,0.008883388,0.002861014,0,0,0,0,0,0,0,0,0,0.000305255,0,0,0,0,0,0,0,0,0,0,0,0,0.001091232,0.025217143,0.0267877,0.012485513,0.003845519,0,0,0,0,0,0,0,0,0,0.000152169,0,0,0,0,0,0,0,0,0,0,0,0,0.008187274,0.343513344,0.39096848,0.198687953,0.053865957,0,0,0,0,0,0,0,0,0,0.004776992,0,0,0,0,0,0,0,0,0,0,0,0,0.008751861,0.321408799,0.403252754,0.196536066,0.063297069,0,0,0,0,0,0,0,0,0,0.006753451,0,0,0,0,0,0,0,0,0,0,0,0,0.015683294,0.362423188,0.384995385,0.179442983,0.055268167,0,0,0,0,0,0,0,0,0,0.002186983,0,0,0,0,0,0,0,0
YAR007C,0.008551143,0.002003032,0.001382434,0.001272886,0,0,0,0.001498336,0.003254068,0.002252052,0.018656823,0.026023599,0.124769607,0.042967734,0.00630211,0,0,0.002731024,0.002132087,0.000692195,0.000180558,0,0,0,0,0,0,0.007132556,0.002113375,0.001240188,0.001105272,0,0,0,0.001205901,0.002647045,0.001924733,0.011227061,0.021044248,0.111559002,0.033206771,0.004672632,0,0,0.003325322,0.001809407,0.000526495,0.000146575,0,0,0,0,0,0,0.016942921,0.002787711,0.00166384,0.002130684,0,0,0,0.001520866,0.003606115,0.003076591,0.014994405,0.028987217,0.140020739,0.050923029,0.008861847,0,0,0.002555107,0.001651676,0.00050761,0.00017516,0,0,0,0,0,0,0.034949743,0.008186676,0.005650206,0.005202468,0,0,0,0.006123912,0.013299843,0.009204458,0.076253103,0.10636217,0.509951225,0.175615272,0.025757624,0,0,0.011162086,0.008714144,0.002829102,0.000737968,0,0,0,0,0,0,0.034812215,0.010314853,0.006053046,0.005394554,0,0,0,0.005885698,0.012919563,0.009394138,0.05479647,0.102711693,0.544491496,0.162073919,0.022805946,0,0,0.016230062,0.00883126,0.002569691,0.000715397,0,0,0,0,0,0,0.060422922,0.009941713,0.005933694,0.00759858,0,0,0,0.00542381,0.012860356,0.010971933,0.053474001,0.103376059,0.499350869,0.181604948,0.031603682,0,0,0.009112184,0.005890312,0.001810271,0.000624666,0,0,0,0,0,0
YAR014C,0,0,0,0,0,0.000339922,0.003834242,0.024215367,0.051484336,0.02965635,0.01715109,0.003494199,0,0,0,0,0,0,0,0,0,1.74E-05,0,0,0,0,0,0,0,0,0,0,0.000187767,0.002728078,0.016684747,0.041955929,0.025648079,0.014649037,0.003248771,0,0,0,0,0,0,0,0,0,1.69E-05,0,0,0,0,0,0,0,0,0,0,0.00030672,0.003523889,0.022408278,0.050277972,0.028725941,0.011480658,0.002354769,0,0,0,0,0,0,0,0,0,1.55E-05,0,0,0,0,0,0,0,0,0,0,0.002610911,0.029450473,0.185996089,0.395446625,0.227787793,0.131736002,0.02683863,0,0,0,0,0,0,0,0,0,0.000133477,0,0,0,0,0,0,0,0,0,0,0.00178623,0.025952207,0.158721978,0.39912671,0.243990147,0.139356277,0.030905554,0,0,0,0,0,0,0,0,0,0.000160897,0,0,0,0,0,0,0,0,0,0,0.002575453,0.02958921,0.188156685,0.422171513,0.241204514,0.096400207,0.019772404,0,0,0,0,0,0,0,0,0,0.000130015,0,0,0,0,0
YAR015W,0.00202268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099676009,4.17101147,2.701808489,0.564815277,0.067494908,0.012710835,0.005261576,0.001336878,0.000478839,0.00020993,0.000247073,2.19E-05,0.006850595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112594628,4.658338831,3.135296431,0.659798682,0.073430985,0.014672393,0.00616323,0.001493846,0.00047317,0.000256834,0.000310769,4.58E-05,0.003833861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096678552,3.950490519,2.582699187,0.526131787,0.060814871,0.011461328,0.005346646,0.001238271,0.00040011,0.000139335,0.000316157,3.11E-05,0.000265197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013068671,0.546867585,0.354238173,0.07405378,0.008849359,0.001666537,0.000689853,0.00017528,6.28E-05,2.75E-05,3.24E-05,2.87E-06,0.000790174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987103,0.537310949,0.361637305,0.076103751,0.008469816,0.001692371,0.000710891,0.000172306,5.46E-05,2.96E-05,3.58E-05,5.29E-06,0.000529569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013354163,0.545679389,0.356747019,0.072674335,0.008400329,0.001583148,0.00073853,0.000171042,5.53E-05,1.92E-05,4.37E-05,4.29E-06
YAR027W,0.000308116,0.004438457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254292,0.003544457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424423,0.000468238,0,0.000520306,0.007008777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064913357,0.935086643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054203745,0.755520595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090468102,0.099807558,0,0.069106132,0.930893868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
